id;name;gender;birth_year;age;day;condition_day;condition;trial;left;right;side.chosen;side.chosen.reli;repetition;repetition.reason;food.received;food.received.reli;food.remaining;food.remaining.reli;searched;searched.reli;seconds.until.searched;seconds.until.searched.reli;value.remaining.seen;value.remaining.seen.reli;turned.away;turned.away.reli;time.from.last.gaze.to.back.of.head.to.camera;time.from.last.gaze.to.back.of.head.to.camera.reli;emotional.displays;comments;;;;;
5;Nakuu;female;2001;20;2;no-choice_1;no-choice;5;high;none;right;right ;;;none;none ;high;high ;yes;yes ;6;3;better;better;yes;yes;2;1;no;;;;;;
5;Nakuu;female;2001;20;2;no-choice_1;no-choice;6;none;none;left;left ;;;none;none ;none;none ;yes;yes ;3;4;same;same ;yes;yes;2;1;no;;;;;;
5;Nakuu;female;2001;20;4;no-choice_2;no-choice;1;high;low;right;right ;;;low;low ;high;high ;yes;yes ;3;2;better;better;yes;yes ;1;3;no;;;;;;
5;Nakuu;female;2001;20;4;no-choice_2;no-choice;2;low;none;left;left ;;;low;low ;none;none ;yes;yes;12;12;worse;NA;yes;NA;13;NA;no;;;;;;
5;Nakuu;female;2001;20;4;no-choice_2;no-choice;3;none;high;left;left ;;;none;none ;high;high;yes;yes;11;11;better;NA;yes;NA;1;NA;no;;;;;;
5;Nakuu;female;2001;20;4;no-choice_2;no-choice;4;high;low;left;left ;;;high;high ;low;low ;yes;yes ;1;2;worse;worse ;yes;no;2;NA;no;;;;;;
5;Nakuu;female;2001;20;4;no-choice_2;no-choice;5;none;low;left;left;;;none;none ;low;low ;yes;yes ;2;1;better; better;yes;yes ;7;20;no;;;;;;
5;Nakuu;female;2001;20;4;no-choice_2;no-choice;6;low;high;left;left ;;;low;low ;high;high;yes;yes ;7;7;better;better;yes;yes;2;2;no;video cut short;;;;;
5;Nakuu;female;2001;20;6;no-choice_3;no-choice;1;low;low;left;left ;;;low;low ;low;low ;yes;yes ;1;3;same;same ;yes;yes ;2;2;no;;;;;;
5;Nakuu;female;2001;20;6;no-choice_3;no-choice;2;high;high;right;right ;;;high;high ;high;high ;yes;yes ;18;19;same;same ;yes;yes ;2;2;no;;;;;;
5;Nakuu;female;2001;20;6;no-choice_3;no-choice;3;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;6;no-choice_3;no-choice;4;none;high;left; left ;;;none;none ;high;high;yes;yes ;12;13;better;better ;yes;yes ;3;3;no;;;;;;
5;Nakuu;female;2001;20;6;no-choice_3;no-choice;5;low;high;left;left ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;6;no-choice_3;no-choice;6;none;none;left;left ;;;none;none ;none;none ;yes;yes ;20;21;same;same ;yes;yes ;2;2;no;video cut short;;;;;
9;Namukisa;female;1998;23;4;choice_1;choice;1;high;high;left;left ;;;high;high;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;4;choice_1;choice;2;none;low;right;right ;;;low;low;none;none ;yes;yes ;33;NA;worse;NA;yes;NA;30;NA;no;climbed up on fence, so hard to tell when head turned;;;;;
9;Namukisa;female;1998;23;4;choice_1;choice;3;high;none;left;left ;;;high;high;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;4;choice_1;choice;4;low;low;right;right ;;;low;low;low;low;yes;yes;25;25;same;same;yes;yes;1;2;no;noT PRESENT IN VIDEO!;;;;;
9;Namukisa;female;1998;23;4;choice_1;choice;5;low;high;right;right ;;;high;high;low;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;started on trial 5;;;;;
9;Namukisa;female;1998;23;4;choice_1;choice;6;none;none;right;right ;;;none;none;none;none ;yes;yes ;2;NA;same;NA;yes;NA;60;NA;no;climbed up on fence, so hard to tell when head turned;;;;;
9;Namukisa;female;1998;23;6;choice_2;choice;1;high;low;left;left ;;;high;high ;low;low ;yes;no;6;NA;worse;NA;yes;NA;48;NA;no;climbed up on fence, but may not see food intentionally, marked yes still;;;;;
9;Namukisa;female;1998;23;6;choice_2;choice;2;low;none;left;left ;;;low;low ;none;none ;yes;no;2;NA;worse;NA;yes;NA;45;NA;no;cllmbed up on fence, marked yes still;;;;;
9;Namukisa;female;1998;23;6;choice_2;choice;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;6;choice_2;choice;4;low;low;left;left ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;6;choice_2;choice;5;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;6;choice_2;choice;6;none;none;right;right ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;8;choice_3;choice;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;8;choice_3;choice;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;8;choice_3;choice;3;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;8;choice_3;choice;4;none;high;left;left ;;;none;none ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;8;choice_3;choice;5;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;8;choice_3;choice;6;low;high;right;right ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;1;control_1;control;1;high;high;right;right ;;;high;high ;high;high ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;1;control_1;control;2;none;low;right;right ;;;low;low ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;big piece of food, long time to chew;;;;;
9;Namukisa;female;1998;23;1;control_1;control;3;high;none;left;left ;;;high;high ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;1;control_1;control;4;low;low;left;left ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;1;control_1;control;5;low;high;right;right ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;1;control_1;control;6;none;none;left;left ;;;none;none ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;2;control_2;control;1;high;low;left;left ;;;high;high;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;first 4:36 of video cut off;;;;;
9;Namukisa;female;1998;23;2;control_2;control;2;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;2;control_2;control;3;none;high;right;right ;;;high;high ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;2;control_2;control;4;low;low;right;right ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;2;control_2;control;5;high;high;left;left ;;;high;high ;high;high ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;2;control_2;control;6;none;none;left;left ;;;none;none ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;3;control_3;control;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;3;control_3;control;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;3;control_3;control;3;low;none;right;right ;;;none;none ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;3;control_3;control;4;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;3;control_3;control;5;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;3;control_3;control;6;low;high;right;right ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;5;no-choice_1;no-choice;1;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;5;no-choice_1;no-choice;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;5;no-choice_1;no-choice;3;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;5;no-choice_1;no-choice;4;low;low;left;left ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;5;no-choice_1;no-choice;5;low;high;right;right ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;5;no-choice_1;no-choice;6;none;none;right;right ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;7;no-choice_2;no-choice;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;7;no-choice_2;no-choice;2;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;7;no-choice_2;no-choice;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;7;no-choice_2;no-choice;4;low;low;left;left ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;7;no-choice_2;no-choice;5;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;7;no-choice_2;no-choice;6;none;none;right;right ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;9;no-choice_3;no-choice;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;9;no-choice_3;no-choice;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;9;no-choice_3;no-choice;3;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
9;Namukisa;female;1998;23;9;no-choice_3;no-choice;4;none;high;left;left ;;;none;none ;high;high ;yes;yes ;22;21;better;worse ;yes;no;3;NA;no;;;;;;
9;Namukisa;female;1998;23;9;no-choice_3;no-choice;5;high;none;left;left ;;;high;high ;none;none ;yes;yes ;28;31;worse;worse ;yes;yes ;8;7;no;;;;;;
9;Namukisa;female;1998;23;9;no-choice_3;no-choice;6;low;high;right;right ;;;high;high ;low;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
16;Nani;female;2001;20;4;choice_1;choice;1;high;high;left;;;;high;;high;;yes;;2;;same;;yes;;18;;no;;;;;;
16;Nani;female;2001;20;4;choice_1;choice;2;none;low;right;;;;low;;none;;yes;;11;;worse;;yes;;4;;no;;;;;;
16;Nani;female;2001;20;4;choice_1;choice;3;high;none;left;;;;high;;none;;yes;;6;;worse;;yes;;4;;no;;;;;;
16;Nani;female;2001;20;4;choice_1;choice;4;low;low;left;;;;low;;low;;yes;;11;;same;;yes;;1;;no;looked on same side;;;;;
16;Nani;female;2001;20;4;choice_1;choice;5;low;high;left;;;;low;;high;;yes;;8;;better;;yes;;6;;no;;;;;;
16;Nani;female;2001;20;4;choice_1;choice;6;none;none;left;;;;none;;none;;yes;;3;;same;;yes;;5;;no;;;;;;
16;Nani;female;2001;20;6;choice_2;choice;1;high;low;left;;;;high;;low;;yes;;7;;worse;;yes;;36;;no;;;;;;
16;Nani;female;2001;20;6;choice_2;choice;2;low;none;right;;;;none;;low;;yes;;5;;worse;;no;;NA;;no;didn't look above line;;;;;
16;Nani;female;2001;20;6;choice_2;choice;3;none;high;right;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;6;choice_2;choice;4;low;low;left;;;;low;;low;;yes;;4;;same;;yes;;5;;no;;;;;;
16;Nani;female;2001;20;6;choice_2;choice;5;high;high;left;;;;high;;high;;yes;;1;;same;;yes;;7;;no;;;;;;
16;Nani;female;2001;20;6;choice_2;choice;6;none;none;right;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;8;choice_3;choice;1;high;low;right;;;;low;;high;;yes;;2;;better;;yes;;2;;no;;;;;;
16;Nani;female;2001;20;8;choice_3;choice;2;none;low;left;;;;none;;low;;yes;;2;;better;;yes;;3;;no;;;;;;
16;Nani;female;2001;20;8;choice_3;choice;3;low;none;left;;;;low;;none;;yes;;34;;worse;;yes;;6;;no;;;;;;
16;Nani;female;2001;20;8;choice_3;choice;4;none;high;right;;;;high;;none;;yes;;1;;worse;;yes;;5;;no;;;;;;
16;Nani;female;2001;20;8;choice_3;choice;5;high;none;left;;;;high;;none;;yes;;2;;worse;;yes;;2;;no;;;;;;
16;Nani;female;2001;20;8;choice_3;choice;6;low;high;left;;;;low;;high;;yes;;28;;better;;yes;;8;;no;;;;;;
16;Nani;female;2001;20;1;control_1;control;1;high;high;left;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;too early with curtain;;;;;
16;Nani;female;2001;20;1;control_1;control;2;none;low;right;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;1;control_1;control;3;high;none;left;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;1;control_1;control;4;low;low;right;;;;low;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;1;control_1;control;5;low;high;right;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;1;control_1;control;6;none;none;left;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;2;control_2;control;1;high;low;left;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;2;control_2;control;2;low;none;left;;;;low;;none;;yes;;5;;worse;;yes;;10;;no;;;;;;
16;Nani;female;2001;20;2;control_2;control;3;none;high;left;;;;none;;high;;yes;;20;;better;;yes;;40;;no;stayed in place for a while after looking, camera not to head;;;;;
16;Nani;female;2001;20;2;control_2;control;4;low;low;right;;;;low;;low;;yes;;25;;same;;yes;;6;;no;;;;;;
16;Nani;female;2001;20;2;control_2;control;5;high;high;left;;;;high;;high;;yes;;10;;same;;yes;;24;;no;;;;;;
16;Nani;female;2001;20;2;control_2;control;6;none;none;left;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;3;control_3;control;1;high;low;left;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;3;control_3;control;2;none;low;right;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;3;control_3;control;3;low;none;left;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;3;control_3;control;4;none;high;left;;;;none;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;3;control_3;control;5;high;none;left;;;;high;;none;;yes;;4;;worse;;yes;;22;;no;kept looking back and forth;;;;;
16;Nani;female;2001;20;3;control_3;control;6;low;high;right;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
16;Nani;female;2001;20;5;no-choice_1;no-choice;1;high;high;left;;;;high;;high;;yes;;2;;same;;yes;;5;;no;;;;;;
16;Nani;female;2001;20;5;no-choice_1;no-choice;2;none;low;right;;;;low;;none;;yes;;4;;worse;;yes;;4;;no;;;;;;
16;Nani;female;2001;20;5;no-choice_1;no-choice;3;high;none;left;;;;high;;none;;yes;;2;;worse;;yes;;3;;no;;;;;;
16;Nani;female;2001;20;5;no-choice_1;no-choice;4;low;low;left;;;;low;;low;;yes;;11;;same;;yes;;2;;no;;;;;;
16;Nani;female;2001;20;5;no-choice_1;no-choice;5;low;high;left;;;;low;;high;;yes;;10;;better;;yes;;7;;no;;;;;;
16;Nani;female;2001;20;5;no-choice_1;no-choice;6;none;none;left;;;;none;;none;;yes;;2;;same;;yes;;2;;no;started searching before cover lifted, but not on eye level;;;;;
16;Nani;female;2001;20;7;no-choice_2;no-choice;1;high;low;left;;;;high;;low;;yes;;1;;worse;;yes;;3;;no;;;;;;
16;Nani;female;2001;20;7;no-choice_2;no-choice;2;low;none;right;;;;none;;low;;yes;;29;;better;;yes;;5;;no;;;;;;
16;Nani;female;2001;20;7;no-choice_2;no-choice;3;none;high;right;;;;high;;none;;yes;;5;;worse;;yes;;4;;no;looked at same side 1st;;;;;
16;Nani;female;2001;20;7;no-choice_2;no-choice;4;low;low;left;;;;low;;low;;yes;;2;;same;;yes;;8;;no;;;;;;
16;Nani;female;2001;20;7;no-choice_2;no-choice;5;high;high;left;;;;high;;high;;yes;;5;;same;;yes;;5;;no;;;;;;
16;Nani;female;2001;20;7;no-choice_2;no-choice;6;none;none;right;;;;none;;none;;yes;;3;;same;;yes;;3;;no;;;;;;
16;Nani;female;2001;20;9;no-choice_3;no-choice;1;high;low;right;;;;low;;high;;yes;;4;;better;;yes;;3;;no;repeated trial ;;;;;
16;Nani;female;2001;20;9;no-choice_3;no-choice;2;none;low;left;;;;none;;low;;yes;;2;;better;;yes;;7;;no;also peeked on same side, but didn't count it;;;;;
16;Nani;female;2001;20;9;no-choice_3;no-choice;3;low;none;left;;;;low;;none;;yes;;3;;worse;;yes;;2;;no;;;;;;
16;Nani;female;2001;20;9;no-choice_3;no-choice;4;none;high;right;;;;high;;none;;yes;;1;;worse;;yes;;2;;no;;;;;;
16;Nani;female;2001;20;9;no-choice_3;no-choice;5;high;none;left;;;;high;;none;;yes;;13;;worse;;yes;;4;;no;didn't finish eating before curtain;;;;;
16;Nani;female;2001;20;9;no-choice_3;no-choice;6;low;high;left;;;;low;;high;;yes;;3;;better;;yes;;3;;no;;;;;;
6;Nkuumwa;female;1996;25;1;choice_1;choice;1;high;high;left;left;yes;pulled both;high;high ;high;high;yes;yes ;2;2;same;same ;yes;yes ;1;2;no;;;;;;
6;Nkuumwa;female;1996;25;1;choice_1;choice;2;none;low;right;right ;yes;pulled both;low;low ;none;none ;yes;yes ;4;5;worse;worse ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;1;choice_1;choice;3;high;none;left;left ;no;NA;high;high ;none;none ;yes;yes ;2;3;worse;worse ;yes;yes ;16;16;no;;;;;;
6;Nkuumwa;female;1996;25;1;choice_1;choice;4;low;low;right;right ;no;NA;low;low ;low;low ;yes;yes ;2;2;same;same ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;1;choice_1;choice;5;high;none;left;left ;no;NA;high;high ;none;none ;yes;yes ;2;3;worse;worse ;no;yes ;1;2;no;;;;;;
6;Nkuumwa;female;1996;25;1;choice_1;choice;6;none;none;left;left ;no;NA;none;none ;none;none;yes;yes ;1;2;same;same ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;3;choice_2;choice;1;high;low;left;left ;;;high;high;low;low ;yes;yes ;2;3;worse;NA;yes;yes;1;NA;no;stayed a little even after clean up, exit was closed though;;;;;
6;Nkuumwa;female;1996;25;3;choice_2;choice;2;low;none;left;left ;;;low;low ;none;none ;yes;yes ;22;22;worse;worse ;yes;yes ;1;8;no;;;;;;
6;Nkuumwa;female;1996;25;3;choice_2;choice;3;none;high;left;left ;;;none;none  ;high;high;yes;yes ;1;3;better;better;yes;yes;2;9;no;;;;;;
6;Nkuumwa;female;1996;25;3;choice_2;choice;4;high;low;left;left ;;;high;high ;low;low ;yes;yes ;12;12;worse;worse ;yes;yes ;2;1;no;;;;;;
6;Nkuumwa;female;1996;25;3;choice_2;choice;5;none;low;right;right ;;;low;low ;none;none ;yes;yes ;1;3;worse;worse ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;3;choice_2;choice;6;low;high;right;right ;;;high;high ;low;low ;yes;yes ;1;2;worse;worse ;yes;yes ;1;1;no;tried to pull both strings at once;;;;;
6;Nkuumwa;female;1996;25;5;choice_3;choice;1;low;low;right;right ;;;low;low ;low;low ;yes;yes ;2;4;same;same ;yes;yes ;3;12;no;;;;;;
6;Nkuumwa;female;1996;25;5;choice_3;choice;2;high;high;right;right ;;;high;high ;high;high ;yes;yes ;1;2;same;same ;yes;yes;5;7;no;;;;;;
6;Nkuumwa;female;1996;25;5;choice_3;choice;3;low;none;left;left ;;;low;low ;none;none ;yes;yes ;3;4;worse;worse ;yes;yes ;3;2;no;;;;;;
6;Nkuumwa;female;1996;25;5;choice_3;choice;4;none;high;left;left ;;;none;none ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;5;choice_3;choice;5;low;high;left;left ;;;low;low ;high;high ;yes;yes ;6;10;better;better ;yes;yes ;2;3;no;;;;;;
6;Nkuumwa;female;1996;25;5;choice_3;choice;6;none;none;right;right ;;;none;none ;none;none ;yes;yes ;6;8;same;same ;yes;yes ;8;5;no;;;;;;
6;Nkuumwa;female;1996;25;7;control_1;control;1;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;7;control_1;control;2;none;low;right;right ;;;low;low ;none;none ;yes;yes ;18;18;worse;NA;yes;NA;1;NA;no;;;;;;
6;Nkuumwa;female;1996;25;7;control_1;control;3;high;none;left;left ;;;high;high ;none;none ;yes;yes ;6;6;worse;worse ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;7;control_1;control;4;low;low;right;right ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;7;control_1;control;5;high;none;left;left ;;;high;high ;none;none ;yes;yes ;3;3;worse;worse ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;7;control_1;control;6;none;none;left;left ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;8;control_2;control;1;high;low;left;left ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;8;control_2;control;2;low;none;left;left ;;;low;low ;none;none ;yes;yes ;6;6;worse;NA;yes;NA;2;NA;no;;;;;;
6;Nkuumwa;female;1996;25;8;control_2;control;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;8;control_2;control;4;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;8;control_2;control;5;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;8;control_2;control;6;low;high;right;right ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;9;control_3;control;1;low;low;left;left ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;9;control_3;control;2;high;high;right;right ;;;high;high ;high;high ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;9;control_3;control;3;low;none;left;left ;;;low;low ;none;none ;yes;yes ;17;17;worse;NA;yes;NA;1;NA;no;;;;;;
6;Nkuumwa;female;1996;25;9;control_3;control;4;none;high;right;right ;;;high;high;none;none ;yes;yes ;2;no;worse;NA;yes;NA;1;NA;no;;;;;;
6;Nkuumwa;female;1996;25;9;control_3;control;5;low;high;right;right ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;9;control_3;control;6;none;none;left;left ;;;none;none ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;2;no-choice_1;no-choice;1;high;high;left;left ;;;high;high;high;high;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;2;no-choice_1;no-choice;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;2;no-choice_1;no-choice;3;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;2;no-choice_1;no-choice;4;low;low;right;right ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;2;no-choice_1;no-choice;5;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;2;no-choice_1;no-choice;6;none;none;left;left ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;4;no-choice_2;no-choice;1;high;low;left;left ;;;high;high;low;low ;yes;yes ;1;2;worse;worse ;yes;yes ;2;2;no;;;;;;
6;Nkuumwa;female;1996;25;4;no-choice_2;no-choice;2;low;none;left;left ;;;low;low ;none;none ;yes;yes ;1;4;worse;worse ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;4;no-choice_2;no-choice;3;none;high;left;left ;;;none;none ;high;high;yes;yes ;1;1;better;better;yes;yes;2;1;no;;;;;;
6;Nkuumwa;female;1996;25;4;no-choice_2;no-choice;4;high;low;left;left ;;;high;high;low;low ;yes;yes ;1;3;worse;worse ;yes;yes ;2;1;no;;;;;;
6;Nkuumwa;female;1996;25;4;no-choice_2;no-choice;5;none;low;right;right ;;;low;low  ;none; none;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
